code,name,avg_amplitude,adx_ratio,max_rise_6m,ann_volatility
603636,南威软件,3.76,94.2,43.79,45.62
603637,镇海股份,4.97,90.8,107.98,48.94
603638,艾迪精密,3.82,100.0,41.79,32.26
603639,海利尔,2.61,93.3,17.19,34.17
603648,畅联股份,2.35,90.8,10.58,27.36
603650,彤程新材,4.56,97.5,60.57,48.23
603655,朗博科技,5.37,86.7,43.86,57.37
603656,泰禾智能,2.99,81.7,15.68,30.89
603657,春光科技,4.58,77.5,47.11,56.63
603658,安图生物,1.94,69.2,9.05,19.12
603659,璞泰来,4.31,68.3,42.28,46.14
603660,苏州科达,4.86,62.5,57.61,44.44
603661,恒林股份,3.39,96.7,39.4,37.98
603662,柯力传感,3.51,94.2,34.12,36.34
603663,三祥新材,5.21,100.0,186.4,54.95
603665,康隆达,4.78,94.2,29.76,49.29
603666,亿嘉和,3.61,85.8,30.3,36.48
603667,五洲新春,5.88,97.5,83.38,60.24
603668,天马科技,3.88,86.7,36.01,43.92
603669,灵康药业,3.8,54.2,37.28,43.83
603676,卫信康,2.54,89.2,12.65,32.52
603677,奇精机械,3.32,90.0,27.43,35.6
603678,火炬电子,4.95,90.8,125.23,53.0
603679,华体科技,4.69,82.5,68.21,47.21
603680,今创集团,4.11,76.7,29.76,46.96
603681,永冠新材,4.38,98.3,66.1,50.25
603682,锦和商管,5.45,81.7,62.03,41.93
603683,晶华新材,4.44,85.0,44.7,49.8
603685,晨丰科技,5.12,66.7,96.81,48.88
603686,福龙马,3.49,78.3,27.39,60.75
603687,大胜达,5.99,86.7,111.54,54.75
603688,石英股份,5.64,94.2,140.64,54.36
603689,皖天然气,1.86,92.5,17.93,20.58
603690,至纯科技,3.88,90.8,33.87,43.97
603693,江苏新能,4.69,94.2,61.08,47.44
603696,安记食品,4.32,69.2,33.05,56.7
603697,有友食品,3.52,76.7,21.67,43.96
603698,航天工程,6.47,85.0,76.21,59.43
603699,纽威股份,4.3,85.8,37.26,44.79
603700,宁水集团,3.17,71.7,14.75,28.14
603701,德宏股份,4.1,74.2,36.24,38.37
603703,盛洋科技,4.83,84.2,43.18,46.32
603706,东方环宇,2.66,100.0,29.34,34.15
603707,健友股份,2.18,71.7,11.21,23.73
603708,家家悦,2.92,84.2,14.47,28.84
603709,中源家居,4.03,100.0,27.5,50.48
603711,香飘飘,2.65,85.8,29.27,29.92
603712,七一二,3.69,71.7,25.76,38.9
603713,密尔克卫,3.6,97.5,26.35,35.4
603716,塞力医疗,4.72,73.3,41.56,66.58
603717,天域生物,4.05,66.7,29.81,43.34
603719,良品铺子,2.64,65.8,16.74,28.51
603721,中广天择,3.46,89.2,49.48,33.41
603722,阿科力,3.73,92.5,29.26,42.75
603725,天安新材,4.28,89.2,58.1,48.1
603726,朗迪集团,4.08,90.8,40.37,48.32
603727,博迈科,4.75,89.2,58.2,43.37
603728,鸣志电器,3.82,77.5,27.1,41.22
603730,岱美股份,4.59,95.0,81.18,41.87
603733,仙鹤股份,3.45,71.7,41.13,31.4
603737,三棵树,4.27,80.0,35.45,39.15
603738,泰晶科技,5.95,85.0,315.3,54.15
603739,蔚蓝生物,3.26,63.3,20.46,33.65
603755,日辰股份,3.72,80.8,17.04,35.37
603757,大元泵业,6.41,90.0,71.7,68.41
603758,秦安股份,3.34,94.2,11.81,46.43
603759,海天股份,2.98,76.7,30.27,42.11
603766,隆鑫通用,3.96,70.0,18.13,37.63
603767,中马传动,3.59,91.7,41.35,57.83
603768,常青股份,3.03,74.2,18.79,30.81
603773,沃格光电,7.68,89.2,441.35,71.15
603776,永安行,3.7,80.8,31.98,42.07
603777,来伊份,4.75,77.5,73.54,44.29
603778,国晟科技,8.36,88.3,175.83,90.94
603779,威龙股份,3.69,88.3,153.4,45.02
603786,科博达,3.83,77.5,16.5,44.47
603787,新日股份,3.38,90.0,31.31,41.69
603788,宁波高发,2.5,83.3,29.08,27.83
603790,雅运股份,4.72,97.5,71.08,49.62
603797,联泰环保,2.94,63.3,14.65,29.53
603798,康普顿,4.83,71.7,59.93,49.19
603799,华友钴业,4.25,85.8,26.77,49.89
603800,洪田股份,5.62,92.5,135.06,64.83
603801,XD志邦家,2.23,66.7,7.91,23.43
603803,瑞斯康达,5.54,90.8,77.16,56.86
603806,福斯特,4.89,75.8,50.87,45.87
603808,歌力思,3.9,86.7,37.03,36.01
603809,豪能股份,3.0,100.0,24.08,42.71
603810,丰山集团,3.57,76.7,12.61,37.77
603811,诚意药业,2.66,52.5,20.29,44.17
603813,原尚股份,4.52,96.7,90.65,49.97
603815,交建股份,3.87,97.5,36.4,54.36
603816,顾家家居,3.67,87.5,19.63,30.47
603817,海峡环保,3.13,73.3,32.8,40.38
603818,曲美家居,3.69,74.2,17.68,43.2
603819,神力股份,3.99,79.2,40.26,38.38
603823,百合花,5.19,72.5,253.42,59.8
603826,坤彩科技,5.06,95.8,136.09,41.9
603829,洛凯股份,5.45,78.3,33.83,61.26
603833,欧派家居,3.33,86.7,22.48,28.9
603836,海程邦达,2.99,82.5,18.45,31.78
603839,安正时尚,3.67,79.2,19.67,50.98
603848,好太太,2.86,79.2,20.83,44.54
603855,华荣股份,2.37,91.7,10.0,27.72
603856,东宏股份,3.16,90.8,20.43,34.59
603858,步长制药,2.18,70.0,12.85,23.39
603859,能科科技,4.64,81.7,62.44,56.88
603860,中公高科,2.73,89.2,18.3,24.65
603861,白云电器,5.96,85.8,85.34,52.11
603863,松炀资源,5.11,75.8,31.38,58.32
603866,桃李面包,1.9,63.3,5.56,17.89
603867,新化股份,4.77,93.3,71.16,41.11
603868,飞科电器,3.5,97.5,30.48,28.12
603871,嘉友国际,3.64,80.0,23.09,39.58
603876,鼎胜新材,6.1,96.7,155.49,51.36
603877,太平鸟,3.24,84.2,18.91,33.93
603878,武进不锈,4.67,100.0,21.45,53.47
603879,永悦科技,4.44,80.0,33.76,52.58
603880,南卫股份,4.46,76.7,45.03,41.16
603881,DR数据港,5.03,62.5,49.07,55.48
603882,金域医学,3.31,78.3,33.01,34.63
603883,老百姓,2.06,100.0,11.17,28.53
603885,吉祥航空,3.51,59.2,19.43,33.43
603886,元祖股份,3.41,75.8,29.92,33.12
603887,城地香江,4.59,81.7,32.96,41.74
603888,新华网,3.36,90.0,56.37,39.94
603889,新澳股份,3.52,79.2,27.85,35.63
603890,春秋电子,4.64,87.5,144.92,52.93
603893,瑞芯微,3.77,88.3,38.37,45.74
603895,天永智能,4.77,90.0,61.79,45.91
603896,寿仙谷,2.22,94.2,15.42,23.49
603897,长城科技,5.5,95.8,123.35,48.29
603898,好莱客,4.2,87.5,37.49,43.18
603899,晨光股份,2.16,64.2,9.93,24.66
603900,莱绅通灵,3.46,71.7,24.47,51.85
603901,永创智能,3.47,95.8,18.44,40.73
603903,中持股份,4.41,79.2,36.39,52.67
603906,龙蟠科技,4.84,87.5,96.15,59.72
603908,牧高笛,3.34,88.3,16.7,30.05
603909,建发合诚,3.77,75.0,39.51,42.3
603912,佳力图,4.61,89.2,43.49,44.21
603915,国茂股份,3.72,93.3,34.87,37.82
603916,苏博特,4.95,94.2,76.55,49.97
603917,合力科技,3.37,60.0,13.78,35.0
603918,金桥信息,3.52,87.5,46.72,45.55
603919,金徽酒,4.03,85.0,27.21,37.18
603920,世运电路,5.74,96.7,68.74,60.12
603926,铁流股份,4.96,100.0,73.32,46.29
603927,中科软,2.41,89.2,13.98,26.74
603928,兴业股份,3.21,92.5,22.84,50.83
603929,亚翔集成,6.91,75.8,161.64,69.96
603931,格林达,4.86,100.0,152.89,51.41
603933,睿能科技,4.2,77.5,38.3,55.06
603936,博敏电子,5.36,90.8,150.88,58.43
603937,丽岛新材,4.63,88.3,68.72,49.24
603938,三孚股份,6.69,97.5,276.63,66.88
603939,益丰药房,3.11,88.3,17.36,29.02
603948,建业股份,3.37,65.8,20.96,50.73
603949,雪龙集团,4.13,90.0,37.51,46.5
603950,长源东谷,6.31,95.0,173.27,65.07
603955,大千生态,3.89,74.2,13.34,42.12
603956,威派格,3.48,74.2,21.38,38.14
603958,哈森股份,6.05,70.8,116.45,48.98
603960,克来机电,4.76,93.3,44.83,42.8
603966,法兰泰克,4.15,84.2,38.78,42.1
603967,中创物流,2.68,85.8,22.99,29.98
603968,醋化股份,4.35,69.2,53.02,37.93
603969,银龙股份,3.79,88.3,22.29,42.89
603970,中农立华,2.52,82.5,12.68,25.07
603976,正川股份,3.53,75.8,60.87,40.0
603977,国泰集团,4.69,85.8,22.83,46.71
603978,深圳新星,5.37,83.3,52.15,56.96
603979,金诚信,4.62,85.8,47.06,53.23
603980,吉华集团,4.23,80.8,76.88,48.44
603982,泉峰汽车,2.98,88.3,9.16,37.1
603983,丸美生物,2.87,96.7,8.06,32.32
603985,恒润股份,5.07,95.8,101.6,45.19
603986,兆易创新,5.63,78.3,228.59,63.9
603987,康德莱,2.19,90.8,10.91,26.43
603988,中电电机,4.57,85.0,57.34,51.61
603989,艾华集团,4.66,91.7,192.07,50.11
603990,麦迪科技,3.66,67.5,66.26,37.25
603991,领先股份,4.88,92.5,89.6,47.94
603992,松霖科技,5.61,75.8,31.95,53.47
603993,洛阳钼业,4.57,65.8,47.24,55.88
603995,甬金股份,3.21,87.5,55.53,34.95
603997,继峰股份,3.69,91.7,30.85,33.52
603998,方盛制药,2.55,89.2,15.65,32.02
603999,读者传媒,3.53,89.2,29.49,35.8
605001,威奥股份,3.15,69.2,14.99,28.17
605003,众望布艺,5.42,77.5,54.45,50.48
605005,合兴股份,2.65,87.5,15.12,33.81
605006,山东玻纤,6.22,87.5,266.71,65.02
605007,五洲特纸,4.3,95.8,50.95,37.66
605008,长鸿高科,2.95,89.2,10.49,30.79
605009,豪悦护理,2.15,75.8,6.62,33.62
605011,杭州热电,2.91,87.5,22.77,28.29
605016,百龙创园,3.94,77.5,39.46,42.38
605018,长华集团,3.79,85.0,91.94,41.71
605020,永和股份,3.88,95.0,63.01,38.76
605028,世茂能源,4.26,94.2,34.42,54.73
605033,美邦股份,3.02,91.7,64.76,54.31
605050,福然德,3.05,91.7,18.23,41.65
605055,迎丰股份,5.11,100.0,86.04,55.31
605056,咸亨国际,5.29,78.3,78.55,42.95
605058,澳弘电子,4.36,72.5,43.43,47.58
605060,联德股份,6.52,89.2,107.03,63.48
605066,天正电气,3.45,69.2,27.36,33.84
605068,明新旭腾,4.1,65.0,18.63,49.41
605069,正和生态,6.28,96.7,66.6,52.93
605077,华康股份,3.64,92.5,35.9,34.76
605080,浙江自然,3.41,100.0,28.96,36.06
605086,龙高股份,4.92,70.0,30.72,47.78
605088,冠盛股份,3.4,90.8,22.64,35.67
605089,味知香,3.25,91.7,29.24,32.57
605090,九丰能源,5.16,96.7,42.67,45.08
605098,行动教育,3.8,95.8,64.0,30.66
605099,共创草坪,5.13,76.7,52.48,60.57
605100,华丰股份,4.61,77.5,52.74,48.02
605108,同庆楼,2.44,85.8,10.67,31.82
605111,新洁能,4.78,100.0,138.68,46.05
605116,奥锐特,3.94,95.8,56.25,36.39
605117,德业股份,5.11,91.7,108.16,50.12
605118,力鼎光电,4.77,100.0,71.03,48.69
605122,四方新材,3.48,97.5,25.12,45.77
605123,派克新材,5.29,96.7,51.33,53.94
605128,上海沿浦,3.5,65.8,23.97,36.91
605133,嵘泰股份,4.1,99.2,65.75,55.4
605136,丽人丽妆,3.83,95.8,28.94,53.91
605138,盛泰集团,3.01,92.5,28.99,38.69
605151,西上海,3.58,100.0,34.56,45.83
605155,西大门,4.3,89.2,32.91,42.18
605158,华达新材,3.46,97.5,28.23,35.59
605162,新中港,5.02,88.3,81.26,53.07
605166,聚合顺,3.69,93.3,23.74,38.95
605167,利柏特,5.52,79.2,72.08,52.09
605168,三人行,5.34,88.3,103.8,49.25
605169,洪通燃气,3.36,98.3,17.82,48.73
605177,东亚药业,4.48,80.0,33.54,37.39
605178,时空科技,5.51,69.2,71.07,67.55
605179,一鸣食品,2.58,86.7,8.11,31.26
605180,华生科技,3.76,75.8,18.42,34.41
605183,确成股份,3.1,91.7,21.0,32.75
605186,健麾信息,3.99,90.8,88.77,35.9
605188,国光连锁,3.54,69.2,15.8,66.71
605189,富春染织,4.05,62.5,57.43,45.45
605196,华通线缆,6.19,86.7,80.6,61.32
605198,安德利,4.73,100.0,140.44,53.19
605208,永茂泰,3.96,79.2,32.06,39.05
605218,伟时电子,3.84,85.8,28.54,36.08
605222,起帆电缆,5.62,76.7,135.79,46.02
605228,神通科技,3.73,92.5,25.56,41.53
605255,天普股份,6.2,88.3,56.33,83.88
605258,协和电子,3.99,70.8,26.31,41.33
605259,绿田机械,2.98,70.8,13.58,37.52
605266,健之佳,2.19,85.0,13.76,24.43
605268,王力安防,3.31,88.3,61.34,44.7
605277,新亚电子,3.58,67.5,21.43,52.32
605286,同力天启,4.53,80.0,40.91,45.3
605287,德才股份,6.97,76.7,160.88,64.66
605288,凯迪股份,6.49,95.0,75.06,67.55
605289,罗曼股份,6.33,88.3,201.22,65.4
605296,神农集团,3.27,68.3,15.85,34.94
605298,必得科技,4.64,83.3,61.09,56.71
605299,舒华体育,6.31,88.3,149.13,61.98
605300,佳禾食品,2.38,67.5,10.07,28.55
605303,园林股份,5.29,58.3,113.13,68.88
605305,中际联合,3.88,95.0,31.48,43.2
605318,法狮龙,5.68,70.0,128.7,56.39
605319,无锡振华,3.72,81.7,42.01,35.91
605333,沪光股份,2.87,100.0,11.72,37.38
605337,李子园,2.53,93.3,23.03,31.84
605338,巴比食品,3.62,93.3,17.55,40.07
605339,南侨食品,2.9,77.5,10.79,36.57
605358,立昂微,5.42,100.0,128.26,54.69
605365,立达信,5.14,87.5,88.93,54.19
605366,宏柏新材,5.97,91.7,134.6,56.97
605368,蓝天燃气,2.14,93.3,23.33,24.19
605369,拱东医疗,2.92,92.5,38.88,30.76
605376,博迁新材,6.34,100.0,305.09,63.29
605377,华旺科技,3.57,80.8,30.71,30.1
605378,野马电池,2.93,94.2,18.53,48.12
605388,均瑶健康,3.5,100.0,47.1,50.25
605389,长龄液压,4.96,77.5,91.28,55.12
605398,新炬网络,4.05,72.5,24.0,53.13
605399,晨光新材,4.24,100.0,24.68,51.19
605488,福莱新材,4.78,90.0,51.93,53.6
605499,东鹏饮料,3.46,88.3,12.2,34.59
605500,森林包装,3.34,98.3,38.95,47.58
605507,国邦医药,2.99,85.8,28.85,28.08
605555,德昌股份,3.74,57.5,15.95,38.09
605566,福莱蒽特,5.25,79.2,115.55,51.28
605567,春雪食品,3.31,84.2,14.04,28.32
605577,龙版传媒,3.02,88.3,17.12,31.18
605580,恒盛能源,5.05,90.0,54.83,60.55
605588,冠石科技,4.36,77.5,38.01,48.48
605589,圣泉集团,5.13,87.5,176.29,50.29
605598,上海港湾,5.94,93.3,60.66,66.73
605599,菜百股份,3.98,90.0,75.84,45.34
688001,华兴源创,6.24,88.3,197.8,60.35
688002,睿创微纳,4.58,96.7,69.29,45.99
688003,天准科技,6.3,98.3,131.35,61.37
688004,博汇科技,4.15,90.8,21.11,46.27
688005,容百科技,5.32,70.8,46.39,56.94
688006,杭可科技,5.21,92.5,60.14,60.94
688007,光峰科技,3.82,94.2,21.08,40.66
688008,澜起科技,5.44,80.8,141.61,59.92
688009,中国通号,2.26,91.7,18.88,20.8
688010,福光股份,5.58,76.7,90.31,65.16
688011,新光光电,5.83,55.0,51.87,72.08
688012,中微公司,5.28,80.0,107.37,53.76
688013,天臣医疗,4.16,84.2,15.8,45.53
688015,交控科技,3.09,85.0,20.22,31.89
688016,心脉医疗,2.9,89.2,22.23,33.16
688017,绿的谐波,6.38,100.0,177.83,60.74
688018,乐鑫科技,4.46,94.2,37.25,53.01
688019,安集科技,5.18,93.3,65.84,53.69
688020,方邦股份,7.41,70.8,283.5,80.5
688021,奥福科技,5.17,90.8,70.62,48.36
688023,安恒信息,4.29,90.0,25.45,47.35
688025,杰普特,7.4,87.5,245.23,80.28
688026,洁特生物,3.63,90.8,37.93,39.9
688027,国盾量子,5.05,79.2,55.3,61.07
688028,沃尔德,7.9,76.7,147.15,84.96
688029,南微医学,3.29,87.5,27.13,39.47
688030,山石网科,3.92,78.3,32.72,37.8
688031,星环科技,9.09,82.5,165.96,96.73
688032,禾迈股份,4.36,91.7,44.88,41.55
688035,德邦科技,6.5,95.0,119.26,62.45
688036,传音控股,3.73,57.5,29.49,44.9
688037,芯源微,7.23,85.8,133.37,66.77
688038,中科通达,5.03,85.8,52.36,48.01
688039,当虹科技,5.18,80.8,60.17,67.8
688041,XD海光信,5.23,64.2,71.16,63.98
688045,必易微,4.94,93.3,113.55,47.84
688046,药康生物,4.64,95.0,67.13,47.24
688047,龙芯中科,4.89,84.2,46.38,55.66
688048,长光华芯,8.29,71.7,273.42,91.3
688049,炬芯科技,3.64,94.2,20.99,45.95
688050,爱博医疗,2.38,82.5,7.88,27.73
688051,佳华科技,5.44,85.0,69.14,63.65
688052,纳芯微,5.25,67.5,102.87,52.2
688055,龙腾光电,5.01,88.3,68.64,52.09
688056,莱伯泰科,4.8,87.5,147.19,51.93
688057,金达莱,3.2,91.7,34.34,27.61
688058,宝兰德,4.14,80.8,26.97,39.53
688059,华锐精密,5.9,89.2,170.96,57.87
688060,云涌科技,3.76,84.2,22.86,36.09
688061,灿瑞科技,4.13,81.7,68.07,37.85
688062,迈威生物,4.83,70.8,29.84,67.06
688063,派能科技,4.86,79.2,49.27,51.92
688065,凯赛生物,3.75,68.3,28.83,36.12
688067,爱威科技,3.71,79.2,22.44,32.75
688068,热景生物,5.79,66.7,28.66,73.73
688069,德林海,5.49,80.8,220.49,51.66
688070,纵横股份,4.88,63.3,33.86,54.45
688071,华依科技,5.75,89.2,38.34,52.07
688072,拓荆科技,6.45,95.0,143.12,60.58
688073,毕得医药,4.78,76.7,30.98,54.71
688075,安旭生物,2.32,95.8,12.16,23.21
688077,大地熊,4.03,90.0,23.28,55.37
688078,龙软科技,3.9,87.5,20.39,35.39
688079,美迪凯,6.25,85.8,188.27,64.22
688080,映翰通,3.7,83.3,37.71,47.81
688081,兴图新科,6.17,100.0,110.59,65.96
688082,盛美上海,5.21,100.0,186.11,61.98
688083,中望软件,4.46,96.7,47.05,52.73
688084,晶品特装,5.2,88.3,42.8,59.44
688085,三友医疗,4.24,90.8,30.87,44.29
688087,英科再生,4.83,83.3,54.58,40.21
688088,虹软科技,3.88,95.8,27.8,45.61
688089,嘉必优,3.16,90.8,14.93,38.21
688090,瑞松科技,6.57,95.8,251.59,61.05
688091,上海谊众,5.47,84.2,46.92,59.86
688092,爱科科技,3.12,69.2,35.32,33.88
688093,世华科技,3.77,82.5,19.52,44.51
688095,福昕软件,4.68,100.0,51.59,58.59
688096,京源环保,6.25,86.7,100.13,56.49
688097,博众精工,5.94,83.3,121.96,50.56
688098,申联生物,3.65,80.0,32.62,60.63
688099,晶晨股份,4.62,95.0,61.44,48.84
688100,威胜信息,3.47,84.2,27.08,34.27
688101,三达膜,3.54,93.3,43.18,39.81
688102,斯瑞新材,6.81,96.7,64.97,69.48
688103,国力电子,4.09,86.7,33.35,40.83
688105,诺唯赞,3.29,89.2,29.98,34.36
688106,金宏气体,6.45,95.0,110.54,55.16
688107,安路科技,5.58,66.7,90.92,50.16
688108,赛诺医疗,4.89,52.5,43.73,75.02
688109,品茗科技,5.82,80.8,20.39,82.88
688110,东芯股份,5.9,90.8,58.24,92.96
688111,金山办公,3.55,89.2,26.63,42.53
688112,鼎阳科技,5.66,95.0,124.23,52.34
688113,联测科技,3.71,100.0,32.42,34.73
688114,华大智造,4.14,67.5,29.74,41.19
688115,思林杰,4.98,99.2,61.97,58.04
688116,天奈科技,3.99,93.3,23.31,46.14
688117,圣诺生物,3.73,75.0,21.96,49.46
688118,普元信息,5.4,82.5,54.24,62.95
688119,中钢洛耐,5.19,99.2,64.16,52.3
688120,华海清科,5.38,91.7,119.47,48.04
688121,卓然股份,3.04,83.3,19.32,44.37
688122,西部超导,4.33,100.0,49.15,53.71
688123,聚辰股份,6.03,92.5,70.34,65.56
688125,安达智能,8.06,97.5,249.8,69.85
688126,沪硅产业,5.34,90.0,104.09,57.45
688127,蓝特光学,5.79,100.0,182.98,51.94
688128,中国电研,3.03,89.2,14.97,40.23
688129,东来技术,4.87,87.5,64.89,42.59
688130,晶华微,4.53,80.0,54.7,44.19
688131,皓元医药,4.49,65.8,49.22,55.04
688132,邦彦技术,3.71,93.3,18.86,36.95
688133,泰坦科技,4.84,94.2,46.54,49.83
688135,利扬芯片,6.04,100.0,79.12,68.94
688136,科兴制药,4.18,99.2,32.49,59.68
688137,近岸蛋白,4.45,88.3,44.64,45.41
688138,XD清溢光,4.34,81.7,59.22,44.41
688139,海尔生物,3.05,85.0,24.11,29.36
688141,杰华特,7.03,78.3,294.51,73.15
688143,长盈通,8.06,73.3,429.77,78.54
688146,中船特气,6.95,97.5,872.54,75.95
688147,微导纳米,7.1,74.2,92.26,71.86
688148,芳源股份,5.51,81.7,48.15,64.99
688150,莱特光电,6.73,96.7,181.64,55.2
688151,华强科技,3.08,88.3,22.33,51.34
688152,麒麟信安,3.87,90.8,30.29,45.84
688153,唯捷创芯,4.05,80.0,26.79,42.01
688155,先惠技术,5.35,84.2,82.33,59.37
688156,路德科技,5.32,93.3,84.6,47.76
688157,松井股份,4.86,95.0,29.83,48.76
688158,优刻得,6.52,80.0,113.78,71.81
688159,有方科技,5.3,85.0,76.74,68.22
688160,步科股份,6.04,95.0,71.38,66.01
688161,威高骨科,2.98,88.3,18.1,34.05
688162,XD巨一科,3.66,88.3,26.96,38.4
688163,赛伦生物,5.13,100.0,122.83,46.17
688165,埃夫特,4.54,92.5,39.17,47.35
688166,博瑞医药,5.3,86.7,70.33,62.61
688167,炬光科技,8.03,92.5,250.12,89.76
688168,安博通,4.84,80.0,44.41,56.25
688169,石头科技,3.31,90.8,16.99,41.4
688170,德龙激光,7.07,95.8,196.77,73.35
688171,纬德信息,5.86,91.7,50.22,59.88
688172,燕东微,8.29,85.0,187.22,74.09
688173,希荻微,4.13,85.8,48.48,47.38
688175,高凌信息,5.27,80.8,59.49,45.33
688176,亚虹医药,4.47,93.3,60.4,55.16
688177,百奥泰,3.62,84.2,21.46,37.89
688178,万德斯,5.09,90.8,70.76,47.62
688179,阿拉丁,5.62,90.8,116.32,51.24
688180,君实生物,4.21,82.5,51.55,47.05
688181,八亿时空,4.54,85.0,83.62,47.87
688182,灿勤科技,5.18,92.5,74.5,52.39
688183,生益电子,5.92,66.7,83.61,80.88
688185,康希诺,3.42,95.0,23.14,40.85
688186,广大特材,4.16,93.3,32.92,45.93
688187,时代电气,3.77,76.7,29.29,40.93
688188,柏楚电子,3.78,85.0,38.61,34.4
688190,云路股份,5.05,87.5,57.47,50.06
688191,智洋创新,6.79,95.8,94.59,61.99
688192,迪哲医药,5.09,81.7,28.45,49.46
688193,仁度生物,4.5,89.2,39.59,43.58
688195,腾景科技,7.83,90.0,141.1,91.16
688196,卓越新能,5.64,90.8,65.83,56.62
688197,首药控股,4.96,87.5,29.02,55.98
688198,佰仁医疗,3.16,94.2,11.94,31.34
688199,久日新材,4.14,88.3,48.21,54.52
688200,华峰测控,6.58,93.3,267.93,58.32
688202,美迪西,5.54,91.7,38.58,63.93
688203,海正生材,3.96,85.0,32.18,55.37
688205,德科立,7.87,89.2,120.85,99.61
688206,概伦电子,5.06,90.0,53.47,60.63
688207,格灵深瞳,4.88,98.3,61.81,55.97
688208,道通科技,3.75,95.0,29.99,40.01
688209,英集芯,4.61,100.0,40.06,46.84
688210,统联精密,6.03,97.5,39.59,74.01
688211,中科微至,2.84,87.5,33.4,31.33
688212,澳华内镜,3.6,77.5,12.24,38.22
688213,思特威,4.45,87.5,52.41,44.06
688215,瑞晟智能,4.44,82.5,32.09,53.33
688216,气派科技,5.58,94.2,81.94,57.71
688217,睿昂基因,4.26,96.7,24.91,38.37
688218,江苏北人,4.63,94.2,166.99,45.84
688219,会通股份,2.93,89.2,28.66,36.87
688220,翱捷科技,5.64,91.7,88.07,60.75
688221,前沿生物,6.08,62.5,56.22,74.24
688222,成都先导,5.29,90.8,70.21,59.72
688223,晶科能源,5.74,80.8,58.74,54.31
688225,亚信安全,4.9,83.3,40.07,45.7
688226,威腾电气,6.27,92.5,75.53,63.27
688227,品高股份,6.84,95.0,151.4,82.99
688228,开普云,6.08,80.8,37.68,88.84
688229,博睿数据,7.49,77.5,100.67,79.28
688230,芯导科技,3.97,85.8,32.0,48.4
688231,DR隆达股,5.83,100.0,112.35,56.84
688232,新点软件,3.63,85.0,35.37,34.85
688233,神工股份,6.94,90.8,110.2,80.17
688234,天岳先进,6.5,94.2,130.56,67.49
688235,百济神州,3.76,85.8,24.35,45.68
688236,春立医疗,3.74,96.7,21.28,43.23
688237,超卓航科,4.05,72.5,26.45,47.03
688238,和元生物,3.91,95.8,19.16,41.73
688239,航宇科技,5.91,99.2,39.92,59.29
688244,永信至诚,4.27,64.2,22.03,48.36
688246,嘉和美康,5.38,87.5,57.26,56.76
688247,宣泰医药,2.48,85.8,11.16,27.27
688248,南网科技,5.28,78.3,60.9,53.46
688249,晶合集成,5.73,80.0,109.93,59.47
688251,井松智能,4.83,85.0,46.49,48.42
688252,天德钰,3.89,80.0,28.83,42.41
688253,英诺特,4.78,95.0,118.36,42.63
688255,凯尔达,3.99,100.0,35.82,38.56
688256,寒武纪,5.36,90.8,131.43,70.23
688257,新锐股份,6.8,100.0,401.8,65.78
688258,卓易信息,7.31,76.7,148.0,79.36
688259,创耀科技,3.48,92.5,24.42,36.68
688260,昀冢科技,7.01,100.0,434.14,95.17
688261,东微半导,6.48,83.3,58.7,69.91
688262,国芯科技,5.37,85.0,59.19,53.75
688265,南模生物,3.86,88.3,34.11,57.32
688266,泽璟制药,5.16,71.7,47.37,54.23
688267,中触媒,3.76,85.8,28.95,35.06
688268,华特气体,7.58,81.7,334.03,79.66
688269,凯立新材,3.93,88.3,29.45,39.71
688271,联影医疗,2.66,86.7,15.57,31.76
688272,富吉瑞,6.83,90.8,100.36,63.2
688273,麦澜德,5.38,79.2,72.35,60.53
688275,万润新能,6.27,98.3,128.29,64.52
688276,百克生物,2.48,92.5,13.63,26.68
688277,天智航,5.68,77.5,91.96,55.55
688278,特宝生物,3.13,81.7,11.23,32.67
688279,峰岹科技,4.97,90.0,72.31,54.87
688280,精进电动,4.76,90.8,38.31,60.94
688281,华秦科技,4.96,97.5,66.05,52.61
688282,理工导航,6.8,91.7,87.43,67.67
688283,坤恒顺维,6.16,89.2,77.69,57.91
688285,高铁电气,3.18,91.7,22.99,29.81
688286,敏芯股份,4.2,79.2,54.6,51.72
688288,鸿泉技术,4.27,88.3,34.3,46.24
688289,圣湘生物,2.38,96.7,17.09,26.76
688290,景业智能,4.72,93.3,71.89,53.3
688291,金橙子,6.2,91.7,77.22,76.47
688292,浩瀚深度,6.09,85.0,37.67,59.72
688293,奥浦迈,4.62,91.7,33.84,53.7
688295,中复神鹰,6.05,97.5,147.77,61.27
688296,和达科技,4.44,95.8,29.69,36.5
688297,中无人机,3.82,75.8,43.5,49.5
688298,东方生物,2.63,88.3,21.81,31.55
688299,长阳科技,4.75,83.3,29.1,47.24
688300,联瑞新材,6.8,100.0,381.35,68.32
688301,奕瑞科技,4.91,85.8,103.52,47.67
688302,海创药业,4.19,80.8,30.31,50.99
688303,大全能源,4.29,53.3,19.98,56.25
688305,科德数控,3.58,87.5,29.87,31.74
688306,均普智能,3.92,100.0,26.92,48.79
688307,中润光学,7.19,96.7,203.57,67.57
688308,欧科亿,8.83,92.5,602.1,76.65
688309,恒誉环保,6.43,90.0,273.9,56.28
688310,迈得医疗,4.32,80.8,29.3,48.26
688311,盟升电子,5.32,92.5,53.37,51.31
688312,燕麦科技,6.93,90.8,226.29,61.8
688313,仕佳光子,7.08,73.3,162.44,87.18
